From-User;From-User-Id;Language;Text;;Retweet-Count;Id;;;
Eka Rosyandi;134823621;in;Hallo min @GrabID , kenapa tidak bisa pesen grab ya di MY , selalu ada error message 'cannot connect to grab server' , apa mesti beli kartu perdana MY?;;,0;1658246362776113153;;;
Dedi Mahardi;116378447;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658241833569492993;;;
Grab Indonesia;2322081114;in;"@YaniHer67444263 Hi Kak, Untuk pendaftaran GrabFood info lebih lanjut Kakak bisa DM Aku yah ??? -Ani  
???? https://t.co/UmXsKP6rRa";;,0;1658219361646297089;;;
Yani Heryani;1392960581875900416;in;@GrabID Klo ingin daftar grabfood gimana?;;,0;1658217242113474562;;;
Grab Indonesia;2322081114;in;"@joongoodboi Malam kak. Maaf buat ga nyaman ya ??
Mengenai pemesanannya, Aku cek dulu ya kak. Boleh infoin data kakak dan kode pemesanannya lewat DM dengan ketik format #Bantuan atau ketik 'Chat dengan Agent' ya kak supaya bisa terhubung dengan aku dan temen2. Terima kasih ?? - Burhan";;,0;1658193595743207424;;;
adys;1220055190746779648;in;@ecommurz @MediaKonsumenID gimana nih, @GrabID gak refund2 dari tgl 22 april sampe skrg?? laporannya juga gaada updatenya padahal udah di follow up wkwk. bantuin dong murz, lumayan gaksi 129k buat ngopi udh pertengahan bulan lg tipis2nya?????? https://t.co/xm2jfBZq84;;,0;1658191904780201989;;;
cici? ??;777323781807144960;in;"Gue benci banget udh 2x pesen makan tp driver ga response. Fix the system please!! Harus buang2 pulsa call cs buat cancel. Merchant jg ga mulai chat jadi gbs nanya. Repot! 

@GrabID";;,0;1658190699223998464;;;
Grab Indonesia;2322081114;in;@NeverMnd_ Pagikak. Maaf buat ga nyaman ya ?? Mengenai laporannya, Aku cek dulu ya kak. Boleh infoin data kakak lewat DM dengan ketik format #Bantuan atau ketik 'Chat dengan Agent' ya kak supaya bisa terhubung dengan aku dan temen2. Terima kasih ?? - Burhan;;,0;1658173487889121281;;;
Balad ironmen;3222006253;in;"@GrabID min ini kenapa ya ?
Gak bisa login
Udah ke pusat bantuan masih tetep gak bisa login https://t.co/0O7Nm7vOle";;,0;1658168768680558592;;;
Nuraji25;1225820206456377347;in;Bismillahirrahmanirrahim yuk dapet orderan @GrabID https://t.co/J2MIpu3MEx;;,0;1658161204970545155;;;
Ya ampun ndii!;1604077578314469376;in;"@Lilip93 @Santi_nya @GrabID betul nih @GrabID 

bagi 2";;,0;1658159319660269568;;;
Grab Indonesia;2322081114;in;@Fauzan20hidayat Jangan lupa ketik #Bantuan ya Kak ?? -Yanti;;,0;1658139258153213953;;;
blue;590961202;in;"@darjofess Kontak di twitter aja min
Colek @GrabID";;,0;1658134516890996737;;;
Charming Me;1616788004055715843;in;"RT @GrabID: Yuks, tampil stylish, sekalian berbagi dgn keluarga Indonesia yg membutuhkan.

Caranya gampil.??
Cukup beli koleksi eksklusif #P…";;4,0;1658134496808669257;;;
Charming Me;1616788004055715843;in;"RT @GrabID: Apa sih yang mau kamu KEJAR?
KEJAR buat dapetin tiket konser? ??

Kejar apapun, #KeepKalem naik GrabBike karena ada Jaminan Anti…";;5,0;1658134428521222144;;;
Ali Musa;1262399662654251009;in;"@RaniKancana @gojekindonesia @GrabID Bisa jd kemungkinan lain seperti:
1. Bang ojol jualan brg sendiri tp ngakunya hbis kena order fiktif
2. Order fiktif yg Pelakunya org iseng
3. Pelakunya resto yg ingin dagangannya cpt habis";;,0;1658127992474697730;;;
Rani Kancana ??;1303615921550835712;in;"@srisaryani4 @gojekindonesia @GrabID Pastinya...????

Kebaikan kita pd sesama sekecil apapun akan membuat Tuhan senang ,??";;,0;1658127464994856960;;;
Sri Saryani;1648462292449910788;in;@RaniKancana @gojekindonesia @GrabID Alhamdulillah, bisa bantu orang sebisanya, bahagia sekali teh.??;;,0;1658127119086411780;;;
dsyandrwt;1155426763;in;@GrabID Gaada pantai, laut doang motonya hehehe https://t.co/ZfEVHxgtQ2;;,0;1658126002478874626;;;
Rani Kancana ??;1303615921550835712;in;@srisaryani4 @gojekindonesia @GrabID Untung bisa nolong y say??;;,0;1658124384765194242;;;
Sri Saryani;1648462292449910788;in;@RaniKancana @gojekindonesia @GrabID Iya teh;;,0;1658124222898618368;;;
Rani Kancana ??;1303615921550835712;in;@srisaryani4 @gojekindonesia @GrabID Kasian y??;;,0;1658124106900832257;;;
Sri Saryani;1648462292449910788;in;@RaniKancana @gojekindonesia @GrabID Kemarin jg ada bapak gojek jual madu sama frescare ke warungku katanya habis kena order fiktif, wajahnya melas banget jadinya aku bantu tak beli barangnya, kasihan.;;,0;1658123271160602627;;;
Grab Indonesia;2322081114;in;@keluhkesahguru Mau ke sana lagi ??????;;,0;1658122140661563396;;;
CK! ??;32827974;in;@GrabID It’s okay. Saya sudah kirimkan notes kok pas rating. Thank you ya.;;,0;1658117246042927108;;;
??????? - ?????;73304411;in;"@RaniKancana @gojekindonesia @GrabID bayar dulu, lebih aman ...
(punya nya tunai, ya nggak usah order ??)";;,0;1658116378807746560;;;
Ari_BeeCraftMacrame;1619605370561007617;in;@RaniKancana @gojekindonesia @GrabID @Rani Leres sanget Mbak Rani @rani;;,0;1658114822968418305;;;
Rani Kancana ??;1303615921550835712;in;@BeeCraftMacrame @gojekindonesia @GrabID @Rani Iya enak n murmer. Makan gandul jg murah.;;,0;1658113809075126275;;;
Mawar;1211819988538904576;in;@GrabID Udah gt aja min g kirim vocher buat ngopi2 tah;;,0;1658113672487608320;;;
Rani Kancana ??;1303615921550835712;in;@BeeCraftMacrame @gojekindonesia @GrabID @Rani Enak pol, yg di warung makan Bakaran ya.;;,0;1658113379247038466;;;
Ari_BeeCraftMacrame;1619605370561007617;in;"@RaniKancana @gojekindonesia @GrabID @Rani Wah Mbak Rani @RaniKancana malah ngiming2i masakan.
Gpp lah...nambah semangat utk nabung supaya bisa kulineran di pati....jd kangen soto kemiri dkt hotel pati ????????";;,0;1658111724250181636;;;
Grab Indonesia;2322081114;in;@yourasiancher Halo Kak, maaf banget ya untuk kendalanya. Kakak bisa DM aku cukup dengan ketik format #Bantuan atau ketik 'Chat dengan Agent' ya kak supaya bisa terhubung langsung dgn Agent. Terima kasih ???? -Rara;;,0;1658111253364064257;;;
Ari_BeeCraftMacrame;1619605370561007617;in;@RaniKancana @gojekindonesia @GrabID @Rani Bandeng bakarnya itu top markotop...?????;;,0;1658110910076968963;;;
Rani Kancana ??;1303615921550835712;in;@BeeCraftMacrame @gojekindonesia @GrabID @Rani Tempe bakar n bandeng bakar Juwana..??;;,0;1658110646448455680;;;
Ari_BeeCraftMacrame;1619605370561007617;in;"@RaniKancana @gojekindonesia @GrabID @Rani Masakan jepang enak...
Tapi masih kalah enak sama  ''waleran''+ nasi putih anget + es teh ??????";;,0;1658110428650565641;;;
???? ?????;335136245;in;@GrabID hiks ko CS yg di telp lama bgt sih;;,0;1658109130417029126;;;
cristianing 14;1293873718049902592;in;@RaniKancana @gojekindonesia @GrabID Dan yg pasti mereka ga mau rugi;;,0;1658106941649080320;;;
?????olt4k _??????????;1614545257399713793;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658106872317071361;;;
Rani Kancana ??;1303615921550835712;in;@Lilo_ut0m0 @__XpaiX__ @gojekindonesia @GrabID ???????????? semangat;;,0;1658106273018281985;;;
Ari_BeeCraftMacrame;1619605370561007617;in;@RaniKancana @gojekindonesia @GrabID Betul Mbak Rani @rani;;,0;1658106045959372802;;;
Pejalan Sunyi;707242741;in;"@RaniKancana @__XpaiX__ @gojekindonesia @GrabID Betul ttp aja buat hati dongkol, pengen ngata ngatain cs pas jumpa, tp takut di laporin, B1 ....n Suspend dah ???? 
Pakok e kudu sabar ws Kak ??";;,0;1658105870033772544;;;
Rani Kancana ??;1303615921550835712;in;@__XpaiX__ @gojekindonesia @GrabID Aturan bisa dibuat koq tuk meminimalisir kejadian spt ini.;;,0;1658105866044809220;;;
Rani Kancana ??;1303615921550835712;in;@Lilo_ut0m0 @__XpaiX__ @gojekindonesia @GrabID Oh gitu? ??;;,0;1658105547063963649;;;
?? Kang Paijo;2421148961;in;@RaniKancana @gojekindonesia @GrabID Bs jg;;,0;1658105481322446849;;;
Rani Kancana ??;1303615921550835712;in;@BeeCraftMacrame @gojekindonesia @GrabID ?????? iyaa.. Alhamdulillah akhirnya.;;,0;1658105439568171008;;;
Rani Kancana ??;1303615921550835712;in;@Lilo_ut0m0 @__XpaiX__ @gojekindonesia @GrabID Iya Mas, ada hikmahnya jg y. Cuma tetap bukan hal yg menyenangkan, namanya jg dikerjain...moga gak kena lg sj y Mas ??;;,0;1658105321418801152;;;
Pejalan Sunyi;707242741;in;@RaniKancana @__XpaiX__ @gojekindonesia @GrabID Kebanyakan kalo cust order no respon waktu kita chat n telp adalah ketiduran ????, laper order abis order hp di lempar g tau kemana lalu lanjut tidur, Krn saya sering ngalong ??????;;,0;1658105140824653825;;;
Ari_BeeCraftMacrame;1619605370561007617;in;"@RaniKancana @gojekindonesia @GrabID Hanya bersyukur bisa membantu si Mbak ojol.& kebetulan waktu itu aq habis nerima gaji terakhir dari perusahaan.
Ya krn tdk ada yg membeli ,kubeli sj.
Ternyata enak juga makanan jepang itu??????";;,0;1658104708093865987;;;
Pejalan Sunyi;707242741;in;@RaniKancana @__XpaiX__ @gojekindonesia @GrabID Ke Panti asuhan dgn melampirkan bukti foto di menu bantuan app go partner, yg menyebalkan adalah rugi waktu kita dalam menghubungi cust. Menunggu dan menunggu hingga kurleb 20 mnt baru BS kita laporkan CC gojek, ??;;,0;1658104463356481537;;;
Rani Kancana ??;1303615921550835712;in;RT @Lilo_ut0m0: @RaniKancana @__XpaiX__ @gojekindonesia @GrabID Maaf ???? sebenarnya kalo di gojek yg saya alami tidak lah merugi utk driver,…;;1,0;1658104088998068224;;;
Rani Kancana ??;1303615921550835712;in;@Lilo_ut0m0 @__XpaiX__ @gojekindonesia @GrabID Syukurlah Mas ??;;,0;1658103983893020672;;;
Pejalan Sunyi;707242741;in;@RaniKancana @__XpaiX__ @gojekindonesia @GrabID Maaf ???? sebenarnya kalo di gojek yg saya alami tidak lah merugi utk driver, tp ruginya di ongkos kirim dan waktu, utk orderan fiktif berapapun yg di alami driver TDK masalah, semua pihak gojek yg nanggung dgn kata lain orderan tsb batal TDK ada transaksi, utk makanan BS kita ..;;1,0;1658103786534232064;;;
Rani Kancana ??;1303615921550835712;in;"@BeeCraftMacrame @gojekindonesia @GrabID Kasian y ????

Alhamdulillah Mbaknya ketemu orang baik. ??";;,0;1658102838814474240;;;
Rani Kancana ??;1303615921550835712;in;@__XpaiX__ @gojekindonesia @GrabID Bikin spt atm Mas. Bisa dicairkan kapan saja...??;;,0;1658102220079108096;;;
bukan guru lagi;1140563886145302529;in;@GrabID Gardu pandang dieng wonosobo min;;,0;1658101698500653056;;;
Ari_BeeCraftMacrame;1619605370561007617;in;@biiinsenator @RaniKancana @gojekindonesia @GrabID Bisa juga Mas @biiinsenator;;,0;1658101468547653639;;;
?? Kang Paijo;2421148961;in;"@RaniKancana @gojekindonesia @GrabID Tul ??
Tdk ada bayar Tunai  kpd Driver
Tp trs Driver nya kl beli Bensin gimana ?";;,0;1658101281192558593;;;
????????biiinsenator????????;1602973689653256194;in;@BeeCraftMacrame @RaniKancana @gojekindonesia @GrabID Iya, itu orang yang order fiktif sepertinya punya penyakit jiwa kali, yah. Senang melihat orang lain/driver ojol ( @GrabID , @gojekindonesia ) sedih dan sengsara.??;;,0;1658101056533053440;;;
Grab Indonesia;2322081114;in;"@keluhkesahguru ??????

Dmn ini?";;,0;1658100869454528513;;;
Ari_BeeCraftMacrame;1619605370561007617;in;"@biiinsenator @RaniKancana @gojekindonesia @GrabID Harapanku semoga kejadian2 seperti itu jgn ada lagi.
Pihak aplikator hrs punya tindakan tegas kpd pelaku order fiktif...khan bisa dilacak keberadan si order fiktif.";;,0;1658099823520743430;;;
Johan Woda;1338079851547250688;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658099545484713988;;;
Ari_BeeCraftMacrame;1619605370561007617;in;"@RaniKancana @gojekindonesia @GrabID Betul itu.
Aq pernah membeli orderan makanan fiktif dari seorg ojol wanita.
Yg dipesan byk banget ,masakan jepang.
Total 230 ribuan.
Mbak ojolnya nangis di pos keamanan perumahan.
Kubeli semua & kutambahi buat beli bensin.
Makanan tak bagi2 ke tukang becak.";;,0;1658096920332754945;;;
Ebe S Ganzo;1449222685678968837;in;@RaniKancana @gojekindonesia @GrabID Itulah manusia kadang-kadang mau menang sendiri, jika Oe Ojol pasti Oe lempar kemukanya ribut ya Oe jabanin.;;,0;1658096765533585408;;;
-;1185504553136865281;in;@Dailyriyanriyan @GrabID Mas (nama) sayangku;;,0;1658096167199309826;;;
ferro;1261302800056639489;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658096164787613698;;;
Raden ??;1548549824265351169;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658096150128525313;;;
Rani Kancana ??;1303615921550835712;in;@Asbit_0880 @gojekindonesia @GrabID Iya Mas, disayangkan ada org yg suka iseng nyusahin orang lain.;;,0;1658096121003245569;;;
Rani Kancana ??;1303615921550835712;in;@sami86pilang @gojekindonesia @GrabID Udah pasti dikerjain itu Masbro;;,0;1658095945350012929;;;
Ebe S Ganzo;1449222685678968837;in;@RaniKancana @gojekindonesia @GrabID Betul itu.;;,0;1658095924638523392;;;
Energi_Terbaik ????;460237721;in;"@RaniKancana @gojekindonesia @GrabID Plus minus era digital.. 
Kemajuan jaman ttp harus dibarengi dg meningkatnya sdm nya.. 
Kembali lagi,, lingkungan terkecil ( pendidikan keluarga ) sangat memiliki andil";;,0;1658095822314291201;;;
??????Eko Cahyo Putro??????;1389082210452443138;in;@RaniKancana @gojekindonesia @GrabID Saudara di jogja ke betulan ikut di grab pernah nganter ke kebon kosong tengah malam dan fiktiv nggak ada tanda tanda ke hidupan.;;,0;1658095710166986753;;;
Rani Kancana ??;1303615921550835712;in;@ChyanaSurdin @gojekindonesia @GrabID Betul Mas...kudu cash aja bayar di muka.;;,0;1658095560644247557;;;
Rani Kancana ??;1303615921550835712;in;@judhitya @gojekindonesia @GrabID Orang kek gitu otak kriminal, dikira lucu apa.;;,0;1658095440607444995;;;
Energi_Terbaik ????;460237721;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658095364728328192;;;
Rani Kancana ??;1303615921550835712;in;@sami86pilang @gojekindonesia @GrabID Sering Masbro, makanya kasian;;,0;1658095276463366145;;;
Rani Kancana ??;1303615921550835712;in;@TjokordaRaka6 @gojekindonesia @GrabID Iya Bli..kasian mereka;;,0;1658095168904650752;;;
r??ry ??????????;3245341759;in;@MangOjol15 @BuayaUbanan @niluhdjelantik @ShopeeID @gojekindonesia @GrabID Siap massee.??????;;,0;1658094933809717250;;;
JT????????;60844145;in;@RaniKancana @gojekindonesia @GrabID Nurani & akal sehatnya mati org² kyk gitu;;,0;1658094858807181312;;;
Sur Chy;1202051428002357249;in;"@RaniKancana @gojekindonesia @GrabID Bener teh, suka kasihan ya sm drivernya. Udah kerja malem, kadang sampe keujanan jg bela-belain orderan pelanggan demi mencari nafkah. Ehh masih aja ada orang iseng kek gini.

Kudu ada solusi dari pihak perusahaannya sih, krn orderan fiktif sprti ini sangat merugikan para ojol !";;,0;1658094619090100224;;;
Indonesia Jaya77;1426338303771508737;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658094209352744960;;;
??????Eko Cahyo Putro??????;1389082210452443138;in;@RaniKancana @gojekindonesia @GrabID Tapi emang banyak kejadian seperti ini mbak.;;,0;1658094102146338816;;;
????PAK UBAN KEYEN ????;1567566372359794695;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658093976405303296;;;
Grab Indonesia;2322081114;in;@e_moeljono Halo Kak, mohon maaf yaa Kak jadi gak nyaman, supaya bisa aku bantu cek boleh infoin di DM yaa, ketik #Bantuan di DM agar terhubung langsung dengan agent. Terima kasih ??? - Cahyo;;,0;1658093821266374656;;;
Kiki ????, STOP TOUCHING FACE!;181495879;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658093542693294086;;;
Buming;1578428385092681728;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658093540637913095;;;
Narrayana;69235465;in;@BuayaUbanan Manakement dan orang kantornya buangan @gojekindonesia juga @GrabID. Diakui atau tidak pengalaman mereka dipakai, walau drivernya yang jadi korban. Tidak lama lagi @airasia_indo muncul dan memberika UMP dan status karyawan, di Bali sudah berjalan.;;,0;1658093333984743424;;;
Ajik Raka;1515654162004209670;in;@RaniKancana @gojekindonesia @GrabID Emang mending bayar via ewallet sih klo jam2 setan gt drpd kena prank;;,0;1658093218490388481;;;
militannkri01;1128229695944663040;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658093097212080129;;;
R1z Winner ??????;827568889655549955;in;RT @RaniKancana: Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg…;;12,0;1658092822829105153;;;
Suzan E. Moeljono;1392487561231097857;in;@GrabID : Mlm CS, keluhan pembayaran pulsa pakai ovo point sebesar 50 ribu saya dari hari Sabtu malam minggu sampai sekarang belum ada tindaklanjutnya. Ovo point tidak dikembalikan dan pulsa pun melayang … bagaimana ini????  Di email dan di tlp CS jawabannya harap ditunggu;;,0;1658092555924541442;;;
Rani Kancana ??;1303615921550835712;in;"Bukannya meringankan beban orang lain , malah nambah bikin sulit orang lain. Untuk @gojekindonesia ataupun @GrabID klo yg pesen2 begitu suruh bayar lewat aplikasi langsung aja deh, kasian nih para Bapak2 atau ibu2 ojol yg sering dikerjain..??

https://t.co/XuAP7Nhmf0";;12,0;1658092524731498497;;;
ahmad;811478488544743424;in;@GrabID  dapat menarik dana merchant dan dikembalikan ke konsumen. Ya mendingan matiin merchant grab, untuk antisipasi kerugian merchant.;;,0;1658091306281779202;;;
Grab Indonesia;2322081114;in;"@askahiran Supaya bisa aku bantu cek lebih lanjut terkait hal ini Kakak bisa langsung klik tombol di bawah ini dan ketik #Bantuan ?? -Yanti
https://t.co/UmXsKP6rRa";;,0;1658089942575353856;;;
Grab Indonesia;2322081114;in;"@penyukapentoll Supaya bisa aku bantu cek lebih lanjut terkait hal ini Kakak bisa langsung klik tombol di bawah ini dan ketik #Bantuan ?? -Yanti
https://t.co/UmXsKP6rRa";;,0;1658089296958742534;;;
askiharan;996045728437882883;in;Halo @GrabID mau tanya di grabfood itu ada infonya nga si kalo resto itu halal ato enggak, saya mau pesan nasi goreng dr resto yg bagus banget ratingnya, tp disitu gada info status halalnya. Gimana sarannya?;;,0;1658089204105240576;;;
aku mirip teripang;1272803353177677824;in;Beli reward spotify di grab kaga bisa dipake gimana ini min? @GrabID https://t.co/y7RVgAJwnh;;,0;1658088890815889408;;;
Grab Indonesia;2322081114;in;@Abyputrayusti Dmn niii;;,0;1658088691284463620;;;
Cusni Muchromin;903968234700849152;in;@GrabID @SyabillalS @jazuli_a15 @ratnatrbl @ridooetoro1 sudah di transfer yahud bgt ??????;;,0;1658088661915938818;;;
Grab Indonesia;2322081114;in;"@MozzaDanika @ovo_id Supaya bisa aku bantu cek lebih lanjut terkait hal ini Kakak bisa langsung klik tombol di bawah ini dan ketik #Bantuan ?? -Yanti
https://t.co/UmXsKP6rRa";;,0;1658088634518761472;;;
Mang ojol;1066896199548948480;in;@daviddhikrory @BuayaUbanan @niluhdjelantik @ShopeeID @gojekindonesia @GrabID Jakarta timur hadir juga bang ??;;,0;1658088606811176963;;;
OVO;775899503027220480;in;@MozzaDanika @GrabID Hai Kak, maaf ya Kak untuk kendala top up yang dialami. Agar aku cek lebh lanjut, move DM ya. Terima kasih.-Nisa;;,0;1658087557215965187;;;
Mozza Danika;2552038008;in;@ovo_id @GrabID Saya sudah topup ovo kok di grab tidak masuk. Saya aktivasi ulang tulisannya sudah bisa tapi malah error.;;,0;1658086888484519936;;;
SyabillalNovian?;1329286049030307843;in;@GrabID @cusnichro @jazuli_a15 @ratnatrbl @ridooetoro1 Makasih graaaaabb...udh masuk ya ??;;,0;1658085715534823425;;;
Egianada;1486678110728646660;in;"@Santi_nya Aku sering beli kebutuhan dapur di GrabMart. 

Jika ada yang mudah, kenapa harus yang sulit ??

Terimakasih @GrabID ?? https://t.co/1N20JqU3wn";;,0;1658084890011926530;;;
Egianada;1486678110728646660;in;"@Santi_nya Aku sering beli kebutuhan dapur di GrabMart. 

Jika ada yang mudah, kenapa harus yang sulit ??

Terimakasih @GrabID ?? https://t.co/qKDEU14ub7";;,0;1658084867282980865;;;
Egianada;1486678110728646660;in;"@Santi_nya Aku sering beli kebutuhan dapur di GrabMart. 

Jika ada yang mudah, kenapa harus yang sulit ??

Terimakasih @GrabID ?? https://t.co/unCU7Qh1Ns";;,0;1658084840376512514;;;
Egianada;1486678110728646660;in;"@Santi_nya Aku sering beli kebutuhan dapur di GrabMart. 

Jika ada yang mudah, kenapa harus yang sulit ??

Terimakasih @GrabID ?? https://t.co/uGDIjRRpid";;,0;1658084813432324098;;;
jazz suga(bukan penggemar Suga BTS);3391382473;in;@ridooetoro1 @GrabID @SyabillalS @cusnichro @ratnatrbl Punyaku sama @GrabID uda diterima..trima kasih ??????????;;,0;1658084489044840448;;;
Grab Indonesia;2322081114;in;"@ckwardhani Pagi Kak, Aku dari Akun Grab Official, sebelumnya maaf banget atas kendala yang terjadi ya.
Boleh kirimkan data Kakak ke DM ya dengan ketik #Bantuan supaya bisa aku cek lebih lanjut kendalanya. Terima kasih ya Kak ????? - Tita";;,0;1658083537751531521;;;
Grab Indonesia;2322081114;in;"@quelienn Pagi Kak, Aku dari Akun Grab Official, sebelumnya maaf banget dah bikin kakak gak nyaman.
Boleh kirimkan data Kakak ke DM ya dengan ketik #Bantuan supaya bisa aku cek lebih lanjut kendalanya. Terima kasih ya Kak ????? - Tita";;,0;1658083476443377667;;;
D Wicaksono;270970819;in;@GrabID Bali min;;,0;1658082995293794304;;;
D Wicaksono;270970819;in;@GrabID Jawaban : Voucher Grab Food Dine-In #ngeGrabFood #BebasSeenaknya;;,0;1658082085628960769;;;
Grab Indonesia;2322081114;in;@yaelahayyyy Halo Kak, maaf banget ya untuk kendalanya. Kakak bisa DM aku cukup dengan ketik format #Bantuan atau ketik 'Chat dengan Agent' ya kak supaya bisa terhubung langsung dgn Agent. Terima kasih ???? -Rara;;,0;1658079854116638721;;;
Sha !;857556795153235969;in;"@Santi_nya Aku sering beli kebutuhan dapur di GrabMart

Jika ada yg mudah, kenapa harus yg sulit ??
Thx @GrabID https://t.co/V7eYMH264s";;,0;1658079049628123136;;;
Sha !;857556795153235969;in;"@Santi_nya Aku sering beli kebutuhan dapur di GrabMart

Jika ada yg mudah, kenapa harus yg sulit ??
Thx @GrabID https://t.co/varN9k0zXM";;,0;1658079015364861955;;;
Sha !;857556795153235969;in;"@Santi_nya Aku sering beli kebutuhan dapur di GrabMart

Jika ada yg mudah, kenapa harus yg sulit ??
Thx @GrabID https://t.co/0wqbMqVHKJ";;,0;1658078971219824641;;;
??;857653598435463168;in;"@Santi_nya @GrabID Aku sering beli Beberapa kebutuhan dapur di GrabMart

Dengan grabmart, mempermudah belanja
Dan hemat uang dan waktu
Terimakasi @GrabID ?? https://t.co/hNwPfWqyk3";;,0;1658078389838946304;;;
??;857653598435463168;in;"@Santi_nya @GrabID Aku sering beli Beberapa kebutuhan dapur di GrabMart

Dengan grabmart, mempermudah belanja
Dan hemat uang dan waktu
Terimakasi @GrabID https://t.co/CNPEGISNti";;,0;1658078354799751170;;;
??;857653598435463168;in;"@Santi_nya Aku sering beli Beberapa kebutuhan dapur di GrabMart

Dengan grabmart, mempermudah belanja
Dan hemat uang dan waktu
Terimakasi @GrabID https://t.co/KrAyM39F3H";;,0;1658078323887714305;;;
??;857653598435463168;in;"@Santi_nya Aku sering beli Beberapa kebutuhan dapur di GrabMart

Dengan grabmart, mempermudah belanja
Dan hemat uang dan waktu
Terimakasi @GrabID https://t.co/THvepCh2hV";;,0;1658078288227729408;;;
yoodalah;1224688108815257600;in;Pesen @GrabID food, makanannya sebelum sampe udah dipencet terima duluan. Udah ditunggu ngga muncul2, mau lapor susah, mau report drivernya takut mutus kerjaan. Serba salah;;,0;1658077489468682241;;;
Grab Indonesia;2322081114;in;@andrika86 Halo Kak, maaf banget ya terkait kendalanya. Agar bs aku bantu cek, Mohon DM aku cukup dengan ketik format #Bantuan atau ketik 'Chat dengan Agent'  ya kak supaya bisa terhubung langsung dgn Agent. Boleh serta kirimkan kode pemesanan juga ya Kak. Terima kasih??- Dinda;;,0;1658077096516923399;;;
urunrembug;785764405883482112;in;@GrabID @SyabillalS @cusnichro @jazuli_a15 @ratnatrbl Terimakasih @GrabID ??? https://t.co/s6D9rZXsef;;,0;1658076750029664260;;;
Grab Indonesia;2322081114;in;@astridvitaa Hai Kak, sudah aku bantu balas di DM ya Kak ???? -Dinda;;,0;1658076653132845057;;;
Astrid Vitaa;129399504;in;"@GrabID hallo min apakah bisa dibantu untuk cancel orderan saya? Karena ketika di datangi resto tutup namun orderan saya masih diterima oleh restoran.

Mohon solusinya ya min, kasian pak drivernya sama saya ?? https://t.co/G3R1v1C8kP";;,0;1658075011822026752;;;
Sak.;2204946600;in;@GrabID tengkyu minceuu ??;;,0;1658074180766822400;;;
Andrifai;4000574832;in;Biaya pemesanan penumpang sudah naik menjadi Rp. 10.000.  Potongan komisi 20%. Makin dzolim kalian @GrabID https://t.co/1941KOUtgi;;,0;1658073426639343622;;;
r??ry ??????????;3245341759;in;"@BuayaUbanan @niluhdjelantik Salam bala ojol dari Jakarata. Matur suksma mbok Niluh.
@ShopeeID @gojekindonesia @GrabID";;,0;1658073369693265920;;;
Sak.;2204946600;in;@GrabID cihuuy DM min yeeh;;,0;1658071960876875776;;;
Grab Indonesia;2322081114;in;@Dian_Heditio Bener sih, tapi.....;;,0;1658069996961157120;;;
Grab Indonesia;2322081114;in;"@KENTUSIAS BENERR! Wkwk

Kirimin nomer Grab, mau kirim GrabGift buat ngopi.";;,0;1658069946478530561;;;
Debiairin;1580034127478239232;in;@Santi_nya Aku sering beli stok cemilan di GrabMart buat weekend ?? Biar gak bosen saat nobar drakor dirumah bareng keluarga hahaha. Apalagi nyampainya cepet banget! Terimakasih @GrabID ?? https://t.co/XNmGqZZ0AF;;,0;1658069892640444416;;;
Debiairin;1580034127478239232;in;@Santi_nya Aku sering beli stok cemilan di GrabMart buat weekend ?? Biar gak bosen saat nobar drakor dirumah bareng keluarga hahaha. Apalagi nyampainya cepet banget! Terimakasih @GrabID ?? https://t.co/Fd3Xa44Qd9;;,0;1658069865650061314;;;
